     User   NNodes  Timelimit              Submit               Start                 End 
   liuyun        8 2-00:00:00 2017-11-28T17:44:13 2017-11-29T10:38:54 2017-11-29T10:38:54 
   liuyun        8 2-00:00:00 2017-11-28T17:44:13 2017-11-29T10:38:54 2017-11-29T10:38:54 
   liuyun        8 2-00:00:00 2017-11-28T17:44:14 2017-11-29T10:38:54 2017-11-29T10:38:54 
    medea        1 2-00:00:00 2017-11-28T19:17:23 2017-11-28T19:17:51 2017-11-28T19:17:59 
    medea        2 2-00:00:00 2017-11-28T22:46:23 2017-11-28T22:46:47 2017-11-29T00:35:58 
   liuyun        8 2-00:00:00 2017-11-29T09:23:38 2017-11-30T22:03:14 2017-11-30T22:04:30 
    medea        1 2-00:00:00 2017-11-29T11:53:11 2017-11-29T11:53:29 2017-11-29T11:53:40 
    medea        1 2-00:00:00 2017-11-29T11:53:47 2017-11-29T11:53:59 2017-11-29T12:16:12 
    medea        1 2-00:00:00 2017-11-29T12:18:21 2017-11-29T12:18:21 2017-11-29T12:35:18 
    medea        1 2-00:00:00 2017-11-29T12:18:25 2017-11-29T12:18:51 2017-11-29T12:40:05 
    medea        1 2-00:00:00 2017-11-29T12:18:26 2017-11-29T12:18:51 2017-11-29T12:37:09 
    medea        1 2-00:00:00 2017-11-29T12:18:26 2017-11-29T12:18:51 2017-11-29T13:02:54 
    medea        1 2-00:00:00 2017-11-29T13:08:26 2017-11-29T13:08:29 2017-11-29T13:08:37 
    medea        1 2-00:00:00 2017-11-29T13:10:40 2017-11-29T13:10:59 2017-11-29T13:11:07 
    medea        1 2-00:00:00 2017-11-29T13:11:14 2017-11-29T13:11:29 2017-11-29T13:24:21 
    medea        1 2-00:00:00 2017-11-29T13:27:09 2017-11-29T13:27:19 2017-11-29T13:27:27 
    medea        1 2-00:00:00 2017-11-29T13:27:33 2017-11-29T13:27:49 2017-11-29T13:31:03 
     txie        1 2-00:00:00 2017-11-29T13:29:16 2017-11-29T13:31:21 2017-11-29T21:15:15 
     txie        1 2-00:00:00 2017-11-29T13:29:16 2017-11-29T13:31:21 2017-11-29T21:18:12 
     txie        1 2-00:00:00 2017-11-29T13:29:16 2017-11-29T19:12:53 2017-11-30T03:54:04 
     txie        1 2-00:00:00 2017-11-29T13:29:16 2017-11-29T21:15:15 2017-11-30T07:09:24 
     txie        1 2-00:00:00 2017-11-29T13:29:16 2017-11-29T21:18:22 2017-11-30T10:05:04 
     txie        1 2-00:00:00 2017-11-29T13:29:16 2017-11-30T00:43:52 2017-11-30T10:45:14 
     txie        1 2-00:00:00 2017-11-29T13:29:16 2017-11-30T00:43:52 2017-11-30T10:44:19 
     txie        1 2-00:00:00 2017-11-29T13:29:16 2017-11-30T00:43:52 2017-11-30T11:02:35 
     txie        1 2-00:00:00 2017-11-29T13:29:16 2017-11-30T00:43:52 2017-11-30T11:02:49 
     txie        1 2-00:00:00 2017-11-29T13:29:16 2017-11-30T00:43:52 2017-11-30T05:01:12 
     txie        1 2-00:00:00 2017-11-29T13:29:16 2017-11-30T00:43:52 2017-11-30T07:12:53 
     txie        1 2-00:00:00 2017-11-29T13:29:16 2017-11-30T00:43:52 2017-11-30T09:01:08 
     txie        1 2-00:00:00 2017-11-29T13:29:16 2017-11-30T00:43:52 2017-11-30T11:06:14 
     txie        1 2-00:00:00 2017-11-29T13:29:16 2017-11-30T00:43:52 2017-11-30T13:01:08 
     txie        1 2-00:00:00 2017-11-29T13:29:16 2017-11-30T00:43:52 2017-11-30T10:58:56 
     txie        1 2-00:00:00 2017-11-29T13:29:16 2017-11-30T00:43:52 2017-11-30T10:44:52 
     txie        1 2-00:00:00 2017-11-29T13:29:16 2017-11-30T00:43:52 2017-11-30T10:40:24 
     txie        1 2-00:00:00 2017-11-29T13:29:16 2017-11-30T00:43:52 2017-11-30T10:44:44 
     txie        1 2-00:00:00 2017-11-29T13:29:16 2017-11-30T00:43:52 2017-11-30T11:14:01 
     txie        1 2-00:00:00 2017-11-29T13:29:16 2017-11-30T00:43:52 2017-11-30T10:54:56 
     txie        1 2-00:00:00 2017-11-29T13:29:16 2017-11-30T00:43:52 2017-11-30T10:58:37 
     txie        1 2-00:00:00 2017-11-29T13:29:16 2017-11-30T00:43:52 2017-11-30T10:49:01 
     txie        1 2-00:00:00 2017-11-29T13:29:16 2017-11-30T00:43:52 2017-11-30T10:37:27 
     txie        1 2-00:00:00 2017-11-29T13:29:16 2017-11-30T00:43:52 2017-11-30T10:51:13 
     txie        1 2-00:00:00 2017-11-29T13:29:16 2017-11-30T00:43:52 2017-11-30T10:56:34 
     txie        1 2-00:00:00 2017-11-29T13:29:17 2017-11-30T00:43:52 2017-11-30T10:57:06 
     txie        1 2-00:00:00 2017-11-29T13:29:17 2017-11-30T00:43:52 2017-11-30T10:50:37 
 yanmingw        1 2-00:00:00 2017-11-29T15:41:49 2017-11-30T00:43:52 2017-11-30T01:03:24 
    medea        1 2-00:00:00 2017-11-29T15:59:34 2017-11-30T01:03:52 2017-11-30T01:04:00 
    medea        1 2-00:00:00 2017-11-30T01:04:07 2017-11-30T01:04:22 2017-11-30T03:54:30 
    medea        1 2-00:00:00 2017-11-30T12:33:38 2017-11-30T12:34:00 2017-11-30T13:25:06 
    medea        1 2-00:00:00 2017-11-30T12:34:00 2017-11-30T12:34:30 2017-11-30T13:25:06 
    medea        1 2-00:00:00 2017-11-30T13:09:33 2017-11-30T13:09:53 2017-11-30T13:09:55 
    medea        1 2-00:00:00 2017-11-30T13:11:33 2017-11-30T13:11:54 2017-11-30T13:22:13 
    medea        3 2-00:00:00 2017-11-30T13:25:56 2017-11-30T13:25:56 2017-11-30T14:08:31 
    medea        2 2-00:00:00 2017-11-30T13:44:10 2017-11-30T13:44:11 2017-11-30T13:45:27 
    medea        2 2-00:00:00 2017-11-30T13:46:55 2017-11-30T13:47:23 2017-11-30T13:48:44 
    medea        2 2-00:00:00 2017-11-30T13:46:56 2017-11-30T13:47:23 2017-11-30T13:48:59 
    medea        2 2-00:00:00 2017-11-30T13:46:57 2017-11-30T13:48:53 2017-11-30T13:50:26 
    medea        2 2-00:00:00 2017-11-30T13:46:57 2017-11-30T13:49:23 2017-11-30T13:51:13 
    medea        1 2-00:00:00 2017-11-30T13:59:56 2017-11-30T14:00:23 2017-11-30T14:00:29 
    medea        2 2-00:00:00 2017-11-30T14:02:35 2017-11-30T14:02:54 2017-11-30T14:08:02 
    medea        2 2-00:00:00 2017-11-30T14:11:57 2017-11-30T14:11:57 2017-11-30T14:18:20 
    medea        2 2-00:00:00 2017-11-30T14:11:58 2017-11-30T14:12:27 2017-11-30T14:18:49 
    medea        2 2-00:00:00 2017-11-30T14:12:01 2017-11-30T14:12:27 2017-11-30T14:22:08 
    medea        2 2-00:00:00 2017-11-30T14:12:01 2017-11-30T14:18:30 2017-11-30T14:27:54 
    medea        2 2-00:00:00 2017-11-30T14:37:34 2017-11-30T14:37:54 2017-11-30T15:01:26 
    medea        2 2-00:00:00 2017-11-30T14:58:26 2017-11-30T14:58:54 2017-11-30T15:10:40 
   liuyun        1 2-00:00:00 2017-11-30T15:06:26 2017-11-30T15:06:53 2017-11-30T15:07:03 
   liuyun        1 2-00:00:00 2017-11-30T15:06:26 2017-11-30T15:06:53 2017-11-30T15:07:03 
   liuyun        1 2-00:00:00 2017-11-30T15:07:22 2017-11-30T15:07:23 2017-11-30T15:08:43 
   liuyun        1 2-00:00:00 2017-11-30T15:07:22 2017-11-30T15:07:23 2017-11-30T15:08:33 
   liuyun        1 2-00:00:00 2017-11-30T15:07:59 2017-11-30T15:08:23 2017-11-30T15:09:05 
   liuyun        1 2-00:00:00 2017-11-30T15:07:59 2017-11-30T15:08:23 2017-11-30T15:09:18 
   liuyun        1 2-00:00:00 2017-11-30T15:09:42 2017-11-30T15:09:53 2017-11-30T15:11:11 
   liuyun        1 2-00:00:00 2017-11-30T15:09:42 2017-11-30T15:09:53 2017-11-30T15:10:40 
   liuyun        1 2-00:00:00 2017-11-30T15:11:53 2017-11-30T15:11:53 2017-11-30T15:13:16 
   liuyun        1 2-00:00:00 2017-11-30T15:11:53 2017-11-30T15:11:53 2017-11-30T15:12:37 
   liuyun        4 2-00:00:00 2017-11-30T15:13:15 2017-11-30T15:13:23 2017-11-30T18:14:00 
   liuyun        4 2-00:00:00 2017-11-30T15:13:15 2017-11-30T18:14:30 2017-11-30T21:20:26 
   liuyun        4 2-00:00:00 2017-11-30T15:13:48 2017-11-30T21:20:54 2017-11-30T22:51:38 
   liuyun        4 2-00:00:00 2017-11-30T15:13:48 2017-11-30T22:04:30 2017-12-01T00:06:53 
   liuyun        4 2-00:00:00 2017-11-30T15:14:22 2017-11-30T15:14:44 2017-11-30T15:14:44 
   liuyun        4 2-00:00:00 2017-11-30T15:14:22 2017-11-30T15:14:44 2017-11-30T15:14:44 
   liuyun        4 2-00:00:00 2017-11-30T15:15:00 2017-11-30T22:04:30 2017-11-30T22:05:11 
   liuyun        4 2-00:00:00 2017-11-30T15:15:00 2017-11-30T22:05:11 2017-11-30T22:05:57 
    medea        2 2-00:00:00 2017-11-30T15:20:14 2017-11-30T15:20:24 2017-11-30T16:29:09 
    medea        2 2-00:00:00 2017-11-30T15:20:18 2017-11-30T16:29:23 2017-11-30T17:39:27 
    medea        2 2-00:00:00 2017-11-30T15:20:19 2017-11-30T17:39:54 2017-11-30T18:48:51 
    medea        2 2-00:00:00 2017-11-30T15:20:22 2017-11-30T18:48:54 2017-11-30T19:46:50 
    medea        1 2-00:00:00 2017-11-30T15:28:03 2017-11-30T15:28:23 2017-11-30T16:18:00 
    medea        1 2-00:00:00 2017-11-30T16:18:50 2017-11-30T16:18:53 2017-11-30T19:35:09 
    medea        1 2-00:00:00 2017-11-30T17:36:30 2017-11-30T19:35:24 2017-11-30T19:57:06 
 yanmingw        1 2-00:00:00 2017-11-30T20:13:32 2017-11-30T20:13:54 2017-11-30T20:19:15 
 yanmingw        1 2-00:00:00 2017-11-30T20:19:20 2017-11-30T20:19:24 2017-11-30T20:21:12 
 yanmingw        1 2-00:00:00 2017-11-30T20:21:17 2017-11-30T20:21:24 2017-11-30T20:21:24 
 yanmingw        1 2-00:00:00 2017-11-30T20:28:47 2017-11-30T20:28:54 2017-11-30T20:28:54 
 yanmingw        1 2-00:00:00 2017-11-30T20:29:43 2017-11-30T20:29:54 2017-11-30T20:48:23 
 yanmingw        1 2-00:00:00 2017-11-30T20:34:19 2017-11-30T20:34:24 2017-11-30T20:38:20 
 yanmingw        1 2-00:00:00 2017-11-30T20:38:33 2017-11-30T20:38:54 2017-11-30T20:41:16 
 yanmingw        1 2-00:00:00 2017-11-30T20:42:34 2017-11-30T20:42:55 2017-11-30T20:52:56 
 yanmingw        1 2-00:00:00 2017-11-30T20:51:36 2017-11-30T20:51:54 2017-11-30T21:58:18 
 yanmingw        1 2-00:00:00 2017-11-30T20:57:53 2017-11-30T20:57:54 2017-11-30T21:01:03 
 yanmingw        1 2-00:00:00 2017-11-30T21:10:36 2017-11-30T21:10:54 2017-11-30T21:16:02 
 yanmingw        1 2-00:00:00 2017-11-30T21:16:22 2017-11-30T21:16:24 2017-12-01T04:21:03 
 yanmingw        1 2-00:00:00 2017-11-30T22:40:52 2017-11-30T22:40:52 2017-11-30T22:58:09 
 yanmingw        1 2-00:00:00 2017-11-30T22:58:12 2017-11-30T22:58:13 2017-11-30T22:58:13 
 yanmingw        1 2-00:00:00 2017-11-30T23:06:47 2017-11-30T23:06:47 2017-11-30T23:06:47 
 yanmingw        1 2-00:00:00 2017-11-30T23:09:34 2017-11-30T23:09:35 2017-11-30T23:20:42 
 yanmingw        1 2-00:00:00 2017-11-30T23:20:52 2017-11-30T23:20:52 2017-11-30T23:22:17 
    medea        2 2-00:00:00 2017-11-30T23:31:45 2017-11-30T23:31:45 2017-12-01T02:02:42 
    medea        4 2-00:00:00 2017-11-30T23:44:15 2017-11-30T23:44:15 2017-11-30T23:46:56 
    medea        4 2-00:00:00 2017-11-30T23:47:03 2017-11-30T23:47:03 2017-12-01T05:04:29 
 yanmingw        1 2-00:00:00 2017-12-01T08:52:39 2017-12-01T08:52:40 2017-12-01T08:52:44 
 yanmingw        1 2-00:00:00 2017-12-01T08:53:56 2017-12-01T08:53:57 2017-12-01T08:53:57 
 yanmingw        1 2-00:00:00 2017-12-01T09:34:46 2017-12-01T09:34:46 2017-12-01T10:11:45 
 yanmingw        1 2-00:00:00 2017-12-01T10:12:49 2017-12-01T10:12:50 2017-12-02T10:06:53 
    medea        4 2-00:00:00 2017-12-01T10:14:06 2017-12-01T10:14:07 2017-12-01T23:53:44 
    medea        4 2-00:00:00 2017-12-01T10:14:20 2017-12-01T10:14:21 2017-12-01T23:07:39 
    medea        4 2-00:00:00 2017-12-01T10:16:09 2017-12-01T10:16:09 2017-12-01T23:04:07 
    medea        4 2-00:00:00 2017-12-01T10:16:13 2017-12-01T10:16:14 2017-12-02T03:39:11 
   liuyun        8 2-00:00:00 2017-12-01T10:42:56 2017-12-01T10:42:57 2017-12-01T14:34:39 
   liuyun        8 2-00:00:00 2017-12-01T10:42:56 2017-12-01T14:34:39 2017-12-01T18:37:01 
   liuyun        8 2-00:00:00 2017-12-01T16:54:03 2017-12-01T18:37:01 2017-12-02T09:38:57 
   liuyun        8 2-00:00:00 2017-12-01T16:54:52 2017-12-01T23:04:07 2017-12-02T15:32:54 
   liuyun       12 2-00:00:00 2017-12-02T11:42:16 2017-12-02T11:42:17 2017-12-03T05:16:50 
   liuyun       16 2-00:00:00 2017-12-02T16:24:55 2017-12-02T16:24:56 2017-12-02T16:26:54 
   liuyun       16 2-00:00:00 2017-12-02T17:02:53 2017-12-02T17:02:53 2017-12-02T17:04:56 
   liuyun       16 2-00:00:00 2017-12-02T17:44:21 2017-12-02T17:44:21 2017-12-02T23:01:52 
   liuyun       16 2-00:00:00 2017-12-03T08:48:22 2017-12-03T08:48:22 2017-12-05T08:48:22 
   liuyun       12 2-00:00:00 2017-12-03T08:50:28 2017-12-03T08:50:29 2017-12-04T11:37:31 
   liuyun        8 2-00:00:00 2017-12-03T08:51:43 2017-12-04T11:37:31 2017-12-05T07:17:36 
   liuyun        8 2-00:00:00 2017-12-04T11:22:57 2017-12-05T07:17:37 2017-12-05T07:18:19 
   liuyun        8 2-00:00:00 2017-12-04T11:22:57 2017-12-05T07:18:19 2017-12-05T07:19:03 
   liuyun        8 2-00:00:00 2017-12-04T11:23:47 2017-12-05T07:19:03 2017-12-05T07:19:46 
   liuyun        8 2-00:00:00 2017-12-04T11:23:47 2017-12-05T07:19:46 2017-12-05T07:20:31 
 yanmingw        3 2-00:00:00 2017-12-05T09:21:28 2017-12-05T09:21:28 2017-12-05T13:43:22 
   liuyun       16 2-00:00:00 2017-12-05T14:53:29 2017-12-05T14:53:29 2017-12-07T14:39:09 
   liuyun       12 2-00:00:00 2017-12-05T15:30:53 2017-12-05T15:40:31 2017-12-05T17:13:35 
   liuyun       12 2-00:00:00 2017-12-05T14:55:01 2017-12-05T15:30:07 2017-12-05T15:40:29 
   liuyun       16 2-00:00:00 2017-12-05T14:56:24 2017-12-05T17:13:22 2017-12-05T17:13:22 
   liuyun       16 2-00:00:00 2017-12-05T14:56:24 2017-12-05T17:13:22 2017-12-05T17:13:22 
    medea        1 2-00:00:00 2017-12-05T15:03:06 2017-12-05T15:03:33 2017-12-05T16:05:06 
   liuyun        4 2-00:00:00 2017-12-05T15:03:44 2017-12-05T16:05:06 2017-12-05T16:34:02 
   liuyun        8 2-00:00:00 2017-12-05T15:43:06 2017-12-05T17:13:35 2017-12-05T17:13:35 
    medea        1 2-00:00:00 2017-12-05T16:05:16 2017-12-05T16:34:03 2017-12-05T17:31:04 
   liuyun        2 2-00:00:00 2017-12-05T16:26:37 2017-12-05T16:34:03 2017-12-05T21:05:57 
   liuyun        4 2-00:00:00 2017-12-05T16:27:59 2017-12-05T17:13:37 2017-12-06T11:15:23 
    medea        1 2-00:00:00 2017-12-05T17:35:10 2017-12-05T17:35:10 2017-12-05T17:46:23 
    medea        1 2-00:00:00 2017-12-05T17:35:14 2017-12-05T17:35:15 2017-12-05T17:49:13 
    medea        1 2-00:00:00 2017-12-05T17:35:20 2017-12-05T17:35:20 2017-12-05T17:51:36 
    medea        1 2-00:00:00 2017-12-05T17:35:21 2017-12-05T17:35:23 2017-12-05T17:52:57 
    medea        1 2-00:00:00 2017-12-05T17:35:21 2017-12-05T17:35:23 2017-12-05T17:49:51 
    medea        1 2-00:00:00 2017-12-05T17:35:22 2017-12-05T17:35:23 2017-12-05T17:52:25 
    medea        1 2-00:00:00 2017-12-05T17:35:25 2017-12-05T17:35:26 2017-12-05T17:49:23 
    medea        1 2-00:00:00 2017-12-05T17:35:27 2017-12-05T17:35:29 2017-12-05T17:49:29 
    medea        1 2-00:00:00 2017-12-05T17:35:32 2017-12-05T17:35:34 2017-12-05T17:49:56 
    medea        1 2-00:00:00 2017-12-05T17:35:36 2017-12-05T17:35:37 2017-12-05T17:48:49 
    medea        1 2-00:00:00 2017-12-05T17:35:41 2017-12-05T17:35:42 2017-12-05T17:50:31 
    medea        1 2-00:00:00 2017-12-05T17:35:49 2017-12-05T17:35:50 2017-12-05T17:51:05 
    medea        1 2-00:00:00 2017-12-05T17:35:53 2017-12-05T17:35:53 2017-12-05T17:50:16 
    medea        1 2-00:00:00 2017-12-05T17:35:53 2017-12-05T17:35:53 2017-12-05T17:49:08 
    medea        1 2-00:00:00 2017-12-05T17:35:54 2017-12-05T17:35:56 2017-12-05T17:50:50 
    medea        1 2-00:00:00 2017-12-05T17:35:56 2017-12-05T17:35:59 2017-12-05T17:49:08 
    medea        1 2-00:00:00 2017-12-05T17:35:57 2017-12-05T17:35:59 2017-12-05T17:48:30 
    medea        1 2-00:00:00 2017-12-05T17:35:57 2017-12-05T17:35:59 2017-12-05T17:50:23 
    medea        1 2-00:00:00 2017-12-05T17:35:59 2017-12-05T17:35:59 2017-12-05T17:57:09 
    medea        1 2-00:00:00 2017-12-05T17:35:59 2017-12-05T17:35:59 2017-12-05T17:57:08 
    medea        1 2-00:00:00 2017-12-05T17:47:42 2017-12-05T17:47:42 2017-12-05T17:59:08 
    medea        1 2-00:00:00 2017-12-05T17:49:50 2017-12-05T17:49:51 2017-12-05T18:02:13 
    medea        1 2-00:00:00 2017-12-05T17:50:09 2017-12-05T17:50:10 2017-12-05T18:07:53 
    medea        1 2-00:00:00 2017-12-05T17:50:28 2017-12-05T17:50:29 2017-12-05T18:11:54 
    medea        1 2-00:00:00 2017-12-05T17:50:33 2017-12-05T17:50:34 2017-12-05T18:02:32 
    medea        1 2-00:00:00 2017-12-05T17:50:34 2017-12-05T17:50:34 2017-12-05T18:06:01 
    medea        1 2-00:00:00 2017-12-05T17:50:44 2017-12-05T17:50:45 2017-12-05T18:05:57 
    medea        1 2-00:00:00 2017-12-05T17:50:52 2017-12-05T17:50:52 2017-12-05T18:05:21 
    medea        1 2-00:00:00 2017-12-05T17:51:12 2017-12-05T17:51:12 2017-12-05T18:05:26 
    medea        1 2-00:00:00 2017-12-05T17:51:19 2017-12-05T17:51:20 2017-12-05T18:05:36 
    medea        1 2-00:00:00 2017-12-05T17:51:37 2017-12-05T17:51:38 2017-12-05T18:11:12 
    medea        1 2-00:00:00 2017-12-05T17:51:46 2017-12-05T17:51:47 2017-12-05T18:11:04 
    medea        1 2-00:00:00 2017-12-05T17:51:53 2017-12-05T17:51:54 2017-12-05T18:05:27 
    medea        1 2-00:00:00 2017-12-05T17:52:12 2017-12-05T17:52:12 2017-12-05T18:05:22 
    medea        1 2-00:00:00 2017-12-05T17:52:28 2017-12-05T17:52:28 2017-12-05T18:00:39 
    medea        1 2-00:00:00 2017-12-05T17:52:56 2017-12-05T17:52:56 2017-12-05T18:01:11 
    medea        1 2-00:00:00 2017-12-05T17:53:44 2017-12-05T17:53:45 2017-12-05T18:07:17 
    medea        1 2-00:00:00 2017-12-05T17:54:17 2017-12-05T17:54:17 2017-12-05T18:07:24 
    medea        1 2-00:00:00 2017-12-05T17:58:31 2017-12-05T17:58:31 2017-12-05T18:07:21 
    medea        1 2-00:00:00 2017-12-05T17:58:31 2017-12-05T17:58:31 2017-12-05T18:07:23 
    medea        1 2-00:00:00 2017-12-05T18:00:27 2017-12-05T18:00:27 2017-12-05T18:14:55 
    medea        1 2-00:00:00 2017-12-05T18:01:59 2017-12-05T18:02:00 2017-12-05T18:15:59 
    medea        1 2-00:00:00 2017-12-05T18:02:32 2017-12-05T18:02:34 2017-12-05T18:17:18 
    medea        1 2-00:00:00 2017-12-05T18:03:33 2017-12-05T18:03:34 2017-12-05T18:17:27 
    medea        1 2-00:00:00 2017-12-05T18:03:51 2017-12-05T18:03:52 2017-12-05T18:15:08 
    medea        1 2-00:00:00 2017-12-05T18:06:43 2017-12-05T18:06:44 2017-12-05T18:18:02 
    medea        1 2-00:00:00 2017-12-05T18:06:43 2017-12-05T18:06:44 2017-12-05T18:34:06 
    medea        1 2-00:00:00 2017-12-05T18:06:47 2017-12-05T18:06:47 2017-12-05T18:27:53 
    medea        1 2-00:00:00 2017-12-05T18:06:50 2017-12-05T18:06:51 2017-12-05T18:17:53 
    medea        1 2-00:00:00 2017-12-05T18:06:58 2017-12-05T18:06:58 2017-12-05T18:18:07 
    medea        1 2-00:00:00 2017-12-05T18:07:18 2017-12-05T18:07:18 2017-12-05T18:18:27 
    medea        1 2-00:00:00 2017-12-05T18:07:22 2017-12-05T18:07:22 2017-12-05T18:18:49 
    medea        1 2-00:00:00 2017-12-05T18:08:38 2017-12-05T18:08:39 2017-12-05T18:18:54 
    medea        1 2-00:00:00 2017-12-05T18:08:44 2017-12-05T18:08:45 2017-12-05T18:20:08 
    medea        1 2-00:00:00 2017-12-05T18:08:46 2017-12-05T18:08:48 2017-12-05T18:19:27 
    medea        1 2-00:00:00 2017-12-05T18:08:47 2017-12-05T18:08:48 2017-12-05T18:19:32 
    medea        1 2-00:00:00 2017-12-05T18:09:12 2017-12-05T18:09:13 2017-12-05T18:22:12 
    medea        1 2-00:00:00 2017-12-05T18:12:24 2017-12-05T18:12:24 2017-12-05T21:34:34 
    medea        1 2-00:00:00 2017-12-05T18:12:33 2017-12-05T18:12:34 2017-12-05T18:23:34 
    medea        1 2-00:00:00 2017-12-05T18:13:15 2017-12-05T18:13:15 2017-12-05T18:24:16 
    medea        1 2-00:00:00 2017-12-05T18:16:17 2017-12-05T18:16:17 2017-12-05T18:28:50 
    medea        1 2-00:00:00 2017-12-05T18:16:28 2017-12-05T18:16:29 2017-12-05T18:28:18 
    medea        1 2-00:00:00 2017-12-05T18:17:18 2017-12-05T18:17:19 2017-12-05T18:28:17 
    medea        1 2-00:00:00 2017-12-05T18:18:40 2017-12-05T18:18:40 2017-12-05T18:28:57 
    medea        1 2-00:00:00 2017-12-05T18:18:47 2017-12-05T18:18:48 2017-12-05T18:30:17 
    medea        1 2-00:00:00 2017-12-05T18:19:14 2017-12-05T18:19:15 2017-12-05T18:28:09 
    medea        1 2-00:00:00 2017-12-05T18:19:23 2017-12-05T18:19:23 2017-12-05T18:30:58 
    medea        1 2-00:00:00 2017-12-05T18:19:31 2017-12-05T18:19:31 2017-12-05T21:34:21 
    medea        1 2-00:00:00 2017-12-05T18:19:51 2017-12-05T18:19:52 2017-12-05T18:30:10 
    medea        1 2-00:00:00 2017-12-05T18:20:13 2017-12-05T18:20:14 2017-12-05T18:30:31 
    medea        1 2-00:00:00 2017-12-05T18:20:14 2017-12-05T18:20:17 2017-12-05T18:31:27 
    medea        1 2-00:00:00 2017-12-05T18:20:47 2017-12-05T18:20:48 2017-12-05T18:32:05 
    medea        1 2-00:00:00 2017-12-05T21:40:50 2017-12-05T21:40:51 2017-12-05T21:53:16 
    medea        1 2-00:00:00 2017-12-05T21:40:53 2017-12-05T21:40:54 2017-12-05T22:29:14 
    medea        1 2-00:00:00 2017-12-05T22:32:55 2017-12-05T22:32:55 2017-12-06T07:59:42 
    medea        1 2-00:00:00 2017-12-05T22:54:18 2017-12-05T22:54:18 2017-12-05T23:03:19 
    medea        1 2-00:00:00 2017-12-05T23:17:16 2017-12-05T23:17:17 2017-12-06T10:45:45 
    medea        1 2-00:00:00 2017-12-05T23:17:17 2017-12-05T23:17:20 2017-12-06T10:45:46 
    medea        1 2-00:00:00 2017-12-05T23:17:18 2017-12-05T23:17:20 2017-12-06T10:45:47 
    medea        1 2-00:00:00 2017-12-05T23:17:19 2017-12-05T23:17:20 2017-12-06T10:45:48 
    medea        1 2-00:00:00 2017-12-05T23:17:19 2017-12-05T23:17:20 2017-12-06T10:45:49 
    medea        1 2-00:00:00 2017-12-05T23:17:20 2017-12-05T23:17:23 2017-12-06T10:45:49 
    medea        1 2-00:00:00 2017-12-05T23:17:21 2017-12-05T23:17:23 2017-12-06T10:45:50 
    medea        1 2-00:00:00 2017-12-05T23:17:21 2017-12-05T23:17:23 2017-12-06T10:45:51 
    medea        1 2-00:00:00 2017-12-05T23:17:22 2017-12-05T23:17:23 2017-12-06T10:45:52 
    medea        1 2-00:00:00 2017-12-05T23:17:23 2017-12-05T23:17:26 2017-12-06T10:45:52 
    medea        1 2-00:00:00 2017-12-05T23:17:24 2017-12-05T23:17:26 2017-12-06T10:45:53 
    medea        1 2-00:00:00 2017-12-05T23:17:26 2017-12-05T23:17:29 2017-12-06T10:45:54 
    medea        1 2-00:00:00 2017-12-05T23:17:33 2017-12-05T23:17:34 2017-12-06T10:45:55 
    medea        1 2-00:00:00 2017-12-05T23:17:34 2017-12-05T23:17:34 2017-12-06T10:45:55 
    medea        1 2-00:00:00 2017-12-05T23:17:35 2017-12-05T23:17:37 2017-12-06T10:45:56 
    medea        1 2-00:00:00 2017-12-05T23:17:35 2017-12-05T23:17:37 2017-12-06T10:45:57 
    medea        1 2-00:00:00 2017-12-05T23:17:36 2017-12-05T23:17:37 2017-12-06T10:45:58 
    medea        1 2-00:00:00 2017-12-05T23:17:37 2017-12-05T23:17:37 2017-12-06T10:45:59 
    medea        1 2-00:00:00 2017-12-05T23:17:38 2017-12-05T23:17:40 2017-12-06T10:45:59 
    medea        1 2-00:00:00 2017-12-05T23:17:38 2017-12-05T23:17:40 2017-12-06T10:46:00 
    medea        1 2-00:00:00 2017-12-06T10:45:46 2017-12-06T10:45:46 2017-12-06T10:45:47 
    medea        1 2-00:00:00 2017-12-06T10:48:50 2017-12-06T10:48:51 2017-12-06T10:48:55 
    medea        1 2-00:00:00 2017-12-06T10:49:01 2017-12-06T10:49:02 2017-12-06T10:49:05 
